lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
241.0927,368.346,2.159244,1.702087,1.702087,2.387962
227.2583,423.0308,2.448506,1.37381,1.37381,2.523973
270.7635,351.5239,3.774498,1.353333,1.353333,3.737424
266.6967,411.4216,2.630484,1.709381,1.709381,2.909118
277.339,353.718,4.553179,2.819885,2.819885,4.934866
251.2316,368.618,4.073508,1.407852,1.407867,4.199061
276.4117,383.4601,3.124124,2.820801,2.820801,3.386015
271.0526,388.8967,2.665615,1.400482,1.400482,2.747774
228.3235,427.3561,3.004844,2.712372,2.712372,3.256736
213.6521,395.8781,2.815509,2.689468,2.689484,3.051529
238.3881,381.4511,2.210401,1.678345,1.678345,2.444538
272.6329,361.6205,3.720109,2.635223,2.635223,4.031962
273.9815,348.0213,3.451218,2.823822,2.823822,3.740529
285.3654,322.5066,4.28421,1.134552,1.134552,4.416257
218.325,399.7742,2.269912,1.52388,1.523865,2.510352
288.6148,348.858,1.869337,1.71756,1.71756,2.067347
235.2771,430.314,2.827089,1.423294,1.423279,3.126548
280.2686,362.1779,5.065043,1.378296,1.378296,5.015294
227.5041,383.0801,2.543961,1.414139,1.414124,2.62237
229.3445,407.0534,5.152896,1.413361,1.413361,5.102283
293.5943,330.6949,2.790668,1.375793,1.375793,2.876681
291.5393,361.5726,4.142217,1.158417,1.158417,4.269887
249.0818,385.4918,4.506714,2.590256,2.59024,4.884506
290.0795,352.4752,3.138597,1.117889,1.117889,3.235334
271.8951,382.6408,4.344846,1.335876,1.335876,4.478762
292.9937,354.2532,2.801876,1.761383,1.761383,3.098664
251.4293,411.7747,2.415039,1.276978,1.276978,2.670851
247.0111,372.8257,1.785973,1.531998,1.531982,1.975152
244.6853,409.7613,3.837456,2.65596,2.655945,4.159144
231.25,428.8224,3.652002,2.812637,2.812622,3.958145
254.1418,429.7179,4.503222,2.794312,2.794312,4.880721
243.339,420.8008,2.971892,2.817474,2.817474,3.221022
263.3787,409.2725,3.151777,1.253876,1.253876,3.12082
250.1714,412.0842,4.335288,1.156815,1.156799,4.468909
291.1541,326.3153,4.44632,1.396912,1.396912,4.402647
284.8987,366.9803,2.698245,2.375641,2.375641,2.924435
270.8017,404.4236,4.374092,1.350342,1.350342,4.331129
267.8663,336.374,4.29746,1.348175,1.348175,4.429915
271.9235,406.7061,3.785117,2.74234,2.74234,4.102418
232.2925,373.6931,4.403525,2.295944,2.295959,4.772667
270.7466,392.5812,4.596044,2.080658,2.080658,4.981324
260.9169,355.0502,2.209937,1.448395,1.448395,2.444024
294.6754,377.2609,3.688774,1.332703,1.332703,3.802468
244.0449,415.4371,2.933069,2.068069,2.068085,3.178944
268.3541,340.3732,4.272733,2.593323,2.593323,4.63091
250.934,360.9965,2.768677,2.052963,2.052948,3.000772
284.6874,361.1133,4.335191,1.406982,1.406982,4.468809
245.3704,365.1347,3.163019,1.679291,1.679291,3.498062
237.8445,412.4482,3.654753,2.591232,2.591248,3.961126
257.7674,422.5365,3.788793,2.758484,2.758484,4.106402
273.5137,336.4146,3.09238,1.414185,1.414185,3.187692
232.6403,424.7343,3.073704,2.680191,2.680176,3.331369
261.2183,361.7222,1.914886,1.508301,1.508301,2.11772
223.8405,403.8122,2.901753,1.243576,1.243561,2.873251
266.335,401.8663,2.344864,1.653748,1.653748,2.593244
275.0793,363.6129,3.808209,1.370575,1.370575,3.770804
293.2134,365.0193,3.470674,1.329376,1.329376,3.436584
265.9585,344.9976,4.487127,2.787567,2.787567,4.863277
275.8362,360.3763,3.106395,2.583282,2.583282,3.366801
257.1305,356.6807,2.858467,1.402039,1.402039,2.94657
248.0371,431.5199,3.133041,2.761246,2.76123,3.39568
262.4339,375.6578,4.477589,1.414154,1.414154,4.433609
262.4991,399.2493,4.621363,2.827637,2.827637,5.008766
267.0782,349.5819,3.02877,2.683929,2.683929,3.282668
243.502,412.6221,3.900871,1.408905,1.408905,3.862556
244.888,411.9512,4.387852,1.039932,1.039917,4.344753
246.3887,435.0729,3.908885,2.738663,2.738678,4.236561
289.2626,376.1532,4.605083,1.411224,1.411224,4.559853
234.751,404.2449,2.764899,1.655975,1.655975,3.05777
232.848,402.0591,2.652153,1.254868,1.254883,2.933081
229.0922,402.7099,3.263264,2.137817,2.137817,3.536819
273.179,397.4602,4.558041,2.414429,2.414429,4.940135
253.7801,377.6104,4.72772,2.79599,2.79599,5.124039
220.7515,408.0829,3.553319,2.728928,2.728912,3.85119
291.1022,321.4355,3.271791,1.41394,1.41394,3.372633
269.6429,368.1835,2.919704,1.480408,1.480408,3.228973
273.1765,377.0027,2.850172,1.39267,1.39267,2.938019
253.1848,409.8669,2.326907,1.314011,1.314026,2.573384
258.6626,391.4777,3.179496,2.041138,2.041138,3.446029
288.8954,347.1047,3.023437,2.722931,2.722931,3.276888
294.9539,353.5682,2.525187,1.738617,1.738617,2.792667
265.2881,374.8275,3.561553,1.317139,1.317139,3.526571
242.2715,362.7385,3.655589,1.068436,1.06842,3.619683
-309.5944,227.6095,3.19948,1.193909,1.193924,3.298093
-298.6284,202.3678,3.006277,1.278961,1.278976,3.324717
-306.7834,217.6573,4.61245,1.345551,1.345535,4.567146
-309.3519,203.4454,4.486643,2.800018,2.800018,4.862752
-296.6804,201.0094,3.08602,1.129974,1.129959,3.181137
-298.6308,254.2968,3.437162,1.394958,1.394943,3.543101
-290.0623,222.1216,2.487041,1.592682,1.592667,2.750481
-313.0318,236.8068,3.520005,1.023163,1.023178,3.485432
-295.3003,218.0567,4.424469,2.815186,2.815186,4.795366
-304.1154,252.4541,4.076244,2.826935,2.82695,4.41795
-299.366,229.6859,4.200843,1.070709,1.070724,4.159581
-285.0211,219.3047,3.55163,2.775116,2.775116,3.849358
-312.168,249.4835,3.851779,1.130035,1.13002,3.813947
-285.9138,237.801,2.40824,1.734619,1.734604,2.663332
-285.7313,251.2938,4.144385,1.191101,1.191116,4.272122
-309.9579,206.4227,2.968463,1.120636,1.120636,3.059956
-309.5866,191.3693,3.00159,2.825989,2.825974,3.253209
-268.9718,235.2245,2.506962,1.464417,1.464417,2.772511
-308.2848,225.4012,2.199077,1.762207,1.762222,2.432014
-298.6484,249.1358,3.157301,2.282654,2.282654,3.421974
-285.1924,242.2408,4.614987,2.519928,2.519943,5.001855
-287.671,247.3909,2.492325,1.642487,1.642487,2.756324
-268.8802,227.0257,3.410682,1.409546,1.409531,3.377182
-305.6367,265.0945,3.803052,2.300446,2.300446,4.121857
-287.2575,236.0125,3.345856,1.411255,1.41127,3.312993
-306.2095,234.1642,3.300786,1.129852,1.129868,3.268366
-296.6392,228.458,2.425042,1.023712,1.023712,2.499786
-301.1263,197.4724,2.708068,2.75824,2.75824,2.935082
-289.3976,224.8591,3.179826,1.296112,1.296112,3.516648
521.0613,133.8871,2.807381,1.283447,1.283447,3.104753
486.6756,112.6146,3.102603,1.567535,1.567528,3.431246
490.6542,146.5224,4.205859,1.03244,1.032455,4.335491
539.7328,133.5491,3.942667,2.350708,2.350693,4.273176
499.556,146.9252,2.078986,1.605347,1.605331,2.299202
493.1666,119.698,2.89738,1.68692,1.68692,3.204285
494.1862,97.51855,4.195793,2.791718,2.791718,4.547522
480.3065,89.99396,2.832574,1.42868,1.428673,3.132614
512.4736,134.8227,2.656292,1.411255,1.41124,2.738163
512.5282,141.6013,3.447361,1.170898,1.170883,3.4135
525.3202,140.6598,3.401719,1.354004,1.354004,3.368307
533.9119,136.1483,3.342478,2.516907,2.516922,3.622674
541.8999,134.8452,4.279126,1.060242,1.060257,4.411016
484.8291,92.95799,3.768657,2.809692,2.809685,4.084579
526.3341,157.574,2.864432,2.607971,2.607941,3.104554
543.9574,156.6724,2.866372,1.362061,1.362045,3.169992
463.763,114.8047,2.104758,1.450287,1.450287,2.327704
452.2578,120.49,3.704333,1.414032,1.414032,3.667948
535.2719,118.2933,3.196751,2.088623,2.088615,3.46473
459.5255,157.7884,3.776685,1.081177,1.081161,3.73959
517.5647,95.83855,4.296273,1.25293,1.252907,4.254075
471.6034,110.3045,4.096009,1.395782,1.39579,4.222255
448.2547,113.2829,1.779981,1.447083,1.447083,1.968525
464.3587,161.4705,3.488677,1.27478,1.27478,3.454411
443.713,145.4389,2.89429,1.391968,1.391953,2.983497
521.6036,157.353,3.439556,1.226379,1.22641,3.405772
521.5317,148.6349,3.194971,1.41394,1.413956,3.293446
509.6854,126.3314,3.39473,1.411743,1.411728,3.361386
523.8026,167.2476,3.265171,1.315125,1.315094,3.365809
438.7285,116.6385,3.380543,1.102783,1.102768,3.484738
438.4275,111.174,4.631694,2.745239,2.745232,5.019963
509.8465,151.3753,3.973486,1.384827,1.384842,4.095956
525.5671,103.3901,2.165515,1.574402,1.574379,2.394897
508.8933,146.2891,2.486873,1.340851,1.340866,2.750295
516.5047,136.8968,2.473049,1.360413,1.360397,2.735006
526.0583,131.3639,4.301734,1.013184,1.013184,4.434321
513.7168,163.0269,3.115711,1.401733,1.401703,3.085109
488.2806,120.3662,3.530918,1.04422,1.04422,3.639747
471.9799,91.36625,3.459869,1.340118,1.340111,3.425886
508.0149,166.6299,4.388255,1.082581,1.082581,4.523509
524.8215,131.5862,3.600287,1.345093,1.345108,3.564925
518.2648,164.596,2.842515,1.326538,1.326569,2.930127
537.1367,154.4131,4.208372,1.38446,1.38446,4.338081
510.3288,161.6851,2.826126,1.243683,1.243668,2.913232
442.8049,138.6836,3.016843,2.801422,2.801422,3.269741
503.3573,117.8906,3.071331,2.536133,2.536133,3.328796
503.5056,159.2803,3.312281,1.005951,1.005966,3.414371
514.0454,91.00195,4.036215,1.12262,1.122597,4.160618
527.9121,155.7192,4.070107,2.819458,2.819473,4.4113
521.3035,164.5747,3.371464,2.736816,2.736832,3.654089
439.844,113.9422,2.703283,1.529083,1.529076,2.989627
473.3813,147.3849,4.018306,2.790039,2.790039,4.355155
516.9745,82.36069,3.093838,2.79834,2.798355,3.35319
462.8429,148.8345,3.805992,1.391327,1.391342,3.923299
498.0661,158.4578,4.277543,2.777832,2.777847,4.636123
455.2997,123.0831,3.158099,1.328613,1.328613,3.12708
447.2505,134.5037,3.587193,2.291321,2.291321,3.887902
526.989,122.9407,3.697269,1.179321,1.179352,3.811225
532.0267,134.526,2.416363,1.148499,1.148499,2.490839
490.6852,155.9805,2.773929,1.71814,1.718155,3.067757
531.1567,100.8294,3.642023,1.397095,1.39711,3.754276
501.2434,84.4017,3.056242,1.366272,1.366272,3.15044
519.3619,138.0594,4.140254,1.327148,1.327148,4.267863
466.3033,112.1358,5.0163,1.410339,1.410347,4.96703
457.4388,151.9561,5.066578,1.379517,1.379501,5.016813
527.8618,83.1696,3.253153,2.770752,2.770729,3.525861
501.9693,134.6578,2.877693,1.258789,1.258774,3.182512
472.3672,118.5257,2.491928,1.384552,1.384544,2.755885
489.2798,94.21278,4.22803,1.290863,1.290855,4.358346
-267.0721,409.5563,2.347881,1.660339,1.660339,2.59658
-236.5239,389.3835,3.205473,2.712921,2.712921,3.474184
-260.4834,420.9165,4.162565,2.663971,2.663971,4.511507
-251.1519,405.1067,2.601635,1.28096,1.280945,2.681821
-235.4637,393.7234,3.683869,2.82843,2.82843,3.992683
-224.374,386.6999,2.934729,2.225128,2.225128,3.180744
-242.408,395.0585,4.186653,2.713333,2.713318,4.537615
-248.5028,396.6725,2.456851,1.436813,1.436798,2.717092
-234.4804,391.8506,3.848641,2.196411,2.196411,4.171268
-244.8855,408.6132,3.046099,1.015045,1.015045,3.139985
-256.2253,409.0617,1.89107,1.364197,1.364197,2.091381
-239.4861,403.3392,2.800746,1.741302,1.741302,3.097415
-217.0849,381.4452,2.603673,2.136292,2.136292,2.821935
-264.3627,419.2939,4.933083,1.383514,1.383514,4.884629
-269.2421,417.2026,4.069988,1.405762,1.405762,4.195433
-232.8735,372.8361,3.784838,2.788025,2.788025,4.102116
-240.9947,389.9472,4.595519,2.553268,2.553253,4.980756
-238.9951,400.6154,2.908657,1.017059,1.017059,2.998307
-242.9472,406.08,3.352842,2.48114,2.48114,3.633906
-238.7342,402.0428,3.330917,1.21283,1.21283,3.298201
